"forecast","timestamp"
70.6196554328739,2018-08-01 19:00:00
69.9115035177695,2018-08-01 20:00:00
56.6849505927292,2018-08-01 21:00:00
52.2222814731451,2018-08-01 22:00:00
50.7498535280452,2018-08-01 23:00:00
40.1460656128497,2018-08-02 00:00:00
39.5291804311399,2018-08-02 01:00:00
34.0768801951093,2018-08-02 02:00:00
33.0664512975407,2018-08-02 03:00:00
31.8901559380358,2018-08-02 04:00:00
29.4869738046598,2018-08-02 05:00:00
28.8187789895499,2018-08-02 06:00:00
28.8994684324812,2018-08-02 07:00:00
30.1176914669392,2018-08-02 08:00:00
32.688770927917,2018-08-02 09:00:00
34.9781773322621,2018-08-02 10:00:00
48.8935454632718,2018-08-02 11:00:00
52.3526942860332,2018-08-02 12:00:00
56.4153261095831,2018-08-02 13:00:00
45.8619263950525,2018-08-02 14:00:00
41.1743029229234,2018-08-02 15:00:00
89.7606722596443,2018-08-02 16:00:00
91.0331532222252,2018-08-02 17:00:00
70.6182561536936,2018-08-02 18:00:00
92.1927707559599,2018-08-02 19:00:00
92.7764553913225,2018-08-02 20:00:00
56.918621048336,2018-08-02 21:00:00
52.9133901705882,2018-08-02 22:00:00
48.5918767051537,2018-08-02 23:00:00
38.841586714683,2018-08-03 00:00:00
35.0216865372945,2018-08-03 01:00:00
32.8810333306544,2018-08-03 02:00:00
30.4303725064725,2018-08-03 03:00:00
29.2428009689682,2018-08-03 04:00:00
28.0178810335539,2018-08-03 05:00:00
27.4648292110342,2018-08-03 06:00:00
27.4156215508989,2018-08-03 07:00:00
28.7556823421334,2018-08-03 08:00:00
31.0926208298778,2018-08-03 09:00:00
33.3905435580615,2018-08-03 10:00:00
48.9083575900182,2018-08-03 11:00:00
52.6328344892667,2018-08-03 12:00:00
55.1389988300268,2018-08-03 13:00:00
54.8760566287704,2018-08-03 14:00:00
51.6716128471757,2018-08-03 15:00:00
89.2101291520438,2018-08-03 16:00:00
90.1258007625391,2018-08-03 17:00:00
90.7101898586939,2018-08-03 18:00:00
