"anyo","mes","dia","temp","maxtemp","mintemp","hum","wspd","wdir","wdire","presion","precip","fog","rain","snow"
"2016","09","09","25","31","19","29","6","200","SSW","1016.38","0.0","0","0","0"
"2016","09","10","25","32","18","29","3","250","WSW","1017.15","0.0","0","0","0"
"2016","09","11","26","33","19","33","4","124","SE","1017.21","0.0","0","0","0"
"2016","09","12","26","33","18","32","6","135","SE","1014.62","0.0","0","0","0"
"2016","09","13","20","25","16","60","16","211","SSW","1013.08","4.0","0","1","0"
"2016","09","14","16","20","11","50","12","273","West","1015.21","0.0","0","0","0"
"2016","09","15","14","20","9","49","11","249","WSW","1016.49","0.0","0","0","0"
"2016","09","16","19","26","12","43","5","348","NNW","1022.09","0.0","0","0","0"
"2016","09","17","18","25","12","48","4","36","NE","1022.50","0.0","0","0","0"
"2016","09","18","18","25","11","38","3","113","ESE","1021.24","0.0","0","0","0"
"2016","09","19","18","26","11","38","2","176","South","1019.97","0.0","0","0","0"
"2016","09","20","22","29","14","34","4","315","NW","1015.69","0.0","0","0","0"
"2016","09","21","20","28","13","31","7","228","SW","1016.78","0.0","0","0","0"
"2016","09","22","20","28","12","29","4","226","SW","1019.47","0.0","0","0","0"
"2016","09","23","21","28","14","30","2","211","SSW","1023.15","0.0","0","0","0"
"2016","09","24","20","27","14","35","3","217","SW","1021.79","0.0","0","0","0"
"2016","09","25","20","27","12","37","5","266","West","1019.47","0.0","0","0","0"
"2016","09","26","22","27","17","42","3","296","WNW","1021.00","0.0","0","0","0"
"2016","09","27","22","29","14","32","4","27","NNE","1025.48","0.0","0","0","0"
"2016","09","28","20","26","15","44","7","103","ESE","1028.21","0.0","0","0","0"
"2016","09","29","19","26","12","44","4","131","SE","1026.06","0.0","0","0","0"
"2016","09","30","20","26","14","41","4","124","SE","1018.47","0.0","0","0","0"
"2016","10","01","20","27","14","34","9","229","SW","1014.50","0.0","0","0","0"
"2016","10","02","20","26","13","38","4","237","WSW","1016.26","0.0","0","0","0"
"2016","10","03","21","29","13","38","3","126","SE","1020.24","0.0","0","0","0"
"2016","10","04","22","29","14","35","3","196","SSW","1021.15","0.0","0","0","0"
"2016","10","05","21","28","14","37","3","204","SSW","1017.88","0.0","0","0","0"
"2016","10","06","22","29","16","29","6","252","WSW","1011.76","0.0","0","0","0"
"2016","10","07","20","29","11","24","6","217","SW","1015.35","0.0","0","0","0"
"2016","10","08","19","27","11","21","3","216","SW","1018.18","0.0","0","0","0"
"2016","10","09","19","26","12","38","3","100","East","1017.85","0.0","0","0","0"
"2016","10","10","18","25","11","36","5","265","West","1017.65","0.0","0","0","0"
"2016","10","11","16","24","9","35","7","220","SW","1012.79","0.0","0","0","0"
"2016","10","12","12","13","11","95","6","97","East","1006.94","12.0","0","1","0"
"2016","10","13","14","16","11","87","13","231","SW","1002.03","0.4","0","1","0"
"2016","10","14","14","18","11","76","11","235","SW","1007.87","0.4","0","1","0"
"2016","10","15","13","19","7","62","3","180","South","1016.03","0.0","0","0","0"
"2016","10","16","15","21","9","56","2","191","South","1019.15","0.0","0","0","0"
"2016","10","17","16","18","13","71","2","41","NE","1023.87","0.2","0","1","0"
"2016","10","18","16","20","13","72","1","310","NW","1025.69","0.0","0","0","0"
"2016","10","19","17","20","14","87","1","283","WNW","1021.21","9.0","0","1","0"
"2016","10","20","16","19","14","90","2","25","NNE","1015.29","4.0","0","1","0"
"2016","10","21","15","19","11","82","2","87","East","1013.05","0.0","1","0","0"
"2016","10","22","16","18","13","94","4","155","SSE","1008.95","8.0","0","1","0"
"2016","10","23","13","14","12","91","13","174","South","1006.64","4.0","0","1","0"
"2016","10","24","12","15","10","90","6","108","ESE","1012.89","2.0","0","1","0"
"2016","10","25","16","20","12","75","4","326","NW","1019.35","0.0","0","1","0"
"2016","10","26","19","25","13","66","2","180","South","1025.29","0.0","0","0","0"
"2016","10","27","20","25","14","59","2","-1","Variable","1027.50","0.0","0","0","0"
"2016","10","28","18","23","13","74","2","87","East","1030.69","0.0","0","0","0"
"2016","10","29","18","23","12","63","1","93","East","1028.09","0.0","1","0","0"
"2016","10","30","16","25","8","34","0","-1","Variable","1022.97","0.0","0","0","0"
"2016","10","31","16","24","7","38","1","135","SE","1021.57","0.0","0","0","0"
"2016","11","01","13","19","7","59","1","93","East","1023.93","0.0","0","0","0"
"2016","11","02","15","21","9","59","1","198","SSW","1021.63","0.0","0","0","0"
"2016","11","03","15","21","9","62","2","198","SSW","1018.87","0.0","0","0","0"
"2016","11","04","14","15","12","93","2","151","SSE","1018.17","3.0","0","1","0"
"2016","11","05","12","14","10","96","16","224","SW","1008.29","15.0","0","1","0"
"2016","11","06","8","12","5","59","14","284","WNW","1011.40","0.0","0","0","0"
"2016","11","07","8","11","4","55","8","299","WNW","1012.50","0.0","0","0","0"
"2016","11","08","7","12","2","52","14","268","West","1021.17","0.0","0","0","0"
"2016","11","09","10","14","6","74","20","239","WSW","1020.71","0.0","0","0","0"
"2016","11","10","8","14","3","61","2","158","SSE","1024.67","0.0","0","0","0"
"2016","11","11","8","15","2","63","1","236","SW","1024.87","0.0","0","0","0"
"2016","11","12","8","14","3","72","1","224","SW","1023.36","0.0","0","0","0"
"2016","11","13","12","18","7","65","2","41","NE","1024.00","0.0","0","0","0"
"2016","11","14","10","16","3","52","4","27","NNE","1025.76","0.0","0","0","0"
"2016","11","15","10","17","3","46","4","11","North","1027.97","0.0","0","0","0"
"2016","11","16","","","","","","-1","Variable","","0.0","0","0","0"
"2016","11","17","11","18","4","61","2","203","SSW","1020.26","0.0","0","0","0"
"2016","11","18","10","14","5","78","3","248","WSW","1016.10","0.0","0","0","0"
"2016","11","19","8","13","2","78","3","199","SSW","1015.97","0.0","1","0","0"
"2016","11","20","8","11","7","100","6","158","SSE","1009.38","10.0","1","1","0"
"2016","11","21","10","13","8","83","18","207","SSW","1002.59","0.7","0","1","0"
"2016","11","22","7","9","5","84","3","14","NNE","1004.23","0.0","0","0","0"
"2016","11","23","6","9","4","78","5","271","West","1003.28","0.4","0","1","0"
"2016","11","24","6","9","4","78","5","222","SW","1008.68","0.0","0","1","0"
"2016","11","25","4","5","2","95","6","84","East","1010.57","4.0","0","1","0"
"2016","11","26","7","9","5","99","6","68","ENE","1006.40","8.0","0","1","0"
"2016","11","27","9","10","8","90","4","45","NE","1007.45","8.0","0","1","0"
"2016","11","28","10","14","7","65","7","37","NE","1012.00","0.0","0","0","0"
"2016","11","29","8","12","5","73","2","53","NE","1020.23","0.0","0","0","0"
"2016","11","30","12","14","9","72","11","84","East","1027.28","0.0","0","0","0"
"2016","12","01","10","11","9","79","8","84","East","1025.24","0.0","0","0","0"
"2016","12","02","10","14","7","80","2","128","SE","1019.20","0.0","0","0","0"
"2016","12","03","8","12","4","85","4","66","ENE","1012.42","0.0","1","0","0"
"2016","12","04","10","11","9","95","10","88","East","1012.00","7.0","0","1","0"
"2016","12","05","12","14","9","76","5","29","NNE","1019.36","0.1","0","1","0"
"2016","12","06","10","15","6","72","3","107","ESE","1027.33","0.0","0","0","0"
"2016","12","07","9","14","4","85","1","109","ESE","1030.23","0.0","1","0","0"
"2016","12","08","9","14","4","78","2","72","ENE","1033.50","0.0","1","0","0"
"2016","12","09","10","15","5","74","3","8","North","1032.53","0.0","0","0","0"
"2016","12","10","11","16","6","79","2","170","South","1028.97","0.0","1","0","0"
"2016","12","11","9","15","3","80","1","272","West","1026.55","0.0","1","0","0"
"2016","12","12","8","13","2","95","1","154","SSE","1023.79","0.0","1","0","0"
"2016","12","13","7","11","3","95","3","129","SE","1024.06","0.0","1","0","0"
"2016","12","14","6","8","5","89","3","107","ESE","1020.50","0.5","0","1","0"
"2016","12","15","8","9","7","92","3","149","SSE","1021.03","2.0","0","1","0"
"2016","12","16","7","8","6","94","7","54","NE","1016.19","5.0","0","1","0"
"2016","12","17","10","13","8","68","14","27","NNE","1029.07","0.0","0","0","0"
"2016","12","18","8","11","5","60","13","38","NE","1026.57","0.0","0","0","0"
"2016","12","19","8","12","4","57","10","32","NNE","1015.57","0.0","0","0","0"
"2016","12","20","5","10","0","68","2","255","WSW","1020.07","0.0","0","0","0"
"2016","12","21","8","14","2","62","3","131","SE","1027.77","0.0","0","0","0"
"2016","12","22","8","13","3","71","0","140","SE","1034.17","0.0","0","0","0"
"2016","12","23","8","14","3","73","2","310","NW","1036.17","0.0","0","0","0"
"2016","12","24","8","14","2","66","2","35","NE","1037.50","0.0","1","0","0"
"2016","12","25","7","12","2","80","1","125","SE","1034.21","0.0","1","0","0"
"2016","12","26","8","16","0","60","1","58","ENE","1030.93","0.0","1","0","0"
"2016","12","27","9","16","2","45","1","26","NNE","1031.73","0.0","0","0","0"
"2016","12","28","9","15","3","50","1","180","South","1034.63","0.0","0","0","0"
"2016","12","29","7","14","0","64","1","15","NNE","1033.73","0.0","0","0","0"
"2016","12","30","5","12","-2","51","1","136","SE","1033.37","0.0","0","0","0"
"2016","12","31","-0","3","-4","96","3","98","East","1031.56","0.0","1","0","0"
"2017","01","01","2","4","-1","84","1","131","SE","1024.73","0.0","0","0","0"
"2017","01","02","2","7","-2","78","3","44","NE","1021.90","0.0","0","0","0"
"2017","01","03","6","10","1","84","1","79","East","1025.35","0.0","0","0","0"
"2017","01","04","6","13","0","86","3","216","SW","1026.37","0.0","1","0","0"
"2017","01","05","8","11","4","96","1","267","West","1025.09","0.2","1","0","0"
"2017","01","06","6","11","0","56","3","43","NE","1027.40","0.0","0","0","0"
"2017","01","07","4","11","-2","59","1","75","ENE","1029.03","0.0","0","0","0"
"2017","01","08","6","14","-2","56","1","264","West","1027.60","0.0","0","0","0"
"2017","01","09","6","13","0","59","2","267","West","1025.67","0.0","0","0","0"
"2017","01","10","7","12","2","61","9","275","West","1018.10","0.0","0","0","0"
"2017","01","11","10","17","4","57","6","354","North","1023.03","0.0","0","0","0"
"2017","01","12","8","13","2","83","6","225","SW","1023.77","0.0","1","0","0"
"2017","01","13","8","10","6","46","14","307","NW","1021.90","0.0","0","0","0"
"2017","01","14","4","10","-2","52","3","356","North","1026.70","0.0","0","0","0"
"2017","01","15","6","11","0","55","13","293","WNW","1027.80","0.0","0","0","0"
"2017","01","16","6","13","0","53","10","290","WNW","1023.93","0.0","0","0","0"
"2017","01","17","8","12","2","41","10","4","North","1018.87","0.0","0","0","0"
"2017","01","18","2","6","-3","28","7","46","NE","1018.80","0.0","0","0","0"
"2017","01","19","2","7","-2","43","10","31","NNE","1017.87","0.0","0","0","0"
"2017","01","20","6","8","3","62","15","29","NNE","1016.63","0.0","0","1","0"
"2017","01","21","7","11","3","56","11","29","NNE","1017.73","0.0","0","0","0"
"2017","01","22","4","10","-2","58","1","85","East","1016.20","0.0","0","0","0"
"2017","01","23","6","12","0","54","3","273","West","1019.12","0.0","0","0","0"
"2017","01","24","6","13","0","52","3","239","WSW","1022.73","0.0","0","0","0"
"2017","01","25","4","11","-3","54","3","218","SW","1019.21","0.0","0","0","0"
"2017","01","26","4","9","-2","69","2","114","ESE","1014.30","0.0","0","0","0"
"2017","01","27","5","7","3","95","5","255","WSW","1008.48","8.0","0","1","0"
"2017","01","28","6","10","3","65","16","251","WSW","1022.40","0.0","0","0","0"
"2017","01","29","6","8","3","100","3","227","SW","1025.06","0.5","1","1","0"
"2017","01","30","10","12","8","95","11","227","SW","1022.05","0.0","1","0","0"
"2017","01","31","10","15","6","81","3","69","ENE","1016.91","0.0","1","0","0"
"2017","02","01","6","10","2","91","5","322","NW","1017.96","0.1","0","1","0"
"2017","02","02","10","12","7","92","14","207","SSW","1013.11","3.0","0","1","0"
"2017","02","03","10","13","6","80","24","218","SW","1015.61","0.2","0","1","0"
"2017","02","04","11","14","8","91","28","219","SW","1015.13","0.5","0","1","0"
"2017","02","05","7","10","4","57","33","280","West","1019.43","2.0","0","1","0"
"2017","02","06","10","15","5","57","20","268","West","1026.00","0.0","0","0","0"
"2017","02","08","6","10","2","44","9","332","NNW","1026.93","0.0","0","0","0"
"2017","02","09","5","10","0","58","2","125","SE","1019.27","0.0","0","0","0"
"2017","02","10","3","6","0","75","4","62","ENE","1011.77","0.0","0","1","1"
"2017","02","11","6","7","4","92","6","19","NNE","1010.10","4.0","0","1","0"
"2017","02","12","8","11","6","90","10","98","East","1001.60","7.0","0","1","0"
"2017","02","13","10","12","8","78","19","209","SSW","1007.29","0.3","0","1","0"
"2017","02","14","7","12","2","75","2","108","ESE","1023.31","0.0","0","0","0"
"2017","02","15","9","14","4","62","5","74","ENE","1030.07","0.0","0","0","0"
"2017","02","16","8","12","5","69","4","92","East","1030.87","0.0","0","0","0"
"2017","02","17","8","15","2","62","0","250","WSW","1027.13","0.0","0","0","0"
"2017","02","18","8","15","2","66","2","227","SW","1020.53","0.0","0","0","0"
"2017","02","19","10","14","5","62","11","34","NE","1023.50","0.0","0","0","0"
"2017","02","20","9","15","3","50","4","66","ENE","1024.72","0.0","0","0","0"
"2017","02","21","10","17","3","42","3","48","NE","1023.13","0.0","0","0","0"
"2017","02","22","12","19","5","35","5","45","NE","1019.97","0.0","0","0","0"
"2017","02","23","12","16","9","60","3","44","NE","1015.09","0.0","0","1","0"
"2017","02","24","12","17","6","63","4","302","WNW","1014.58","0.0","1","0","0"
"2017","02","25","10","17","2","52","4","214","SW","1019.20","0.0","0","0","0"
"2017","02","26","8","14","3","80","5","213","SSW","1021.09","0.0","0","0","0"
"2017","02","27","9","13","5","73","14","230","SW","1016.85","0.0","0","0","0"
"2017","02","28","9","12","6","78","21","228","SW","1015.76","0.0","0","0","0"
"2017","03","01","10","16","3","65","8","216","SW","1019.82","0.0","0","0","0"
"2017","03","02","10","16","4","78","3","159","SSE","1018.94","0.0","1","0","0"
"2017","03","03","8","12","4","81","13","180","South","1004.23","3.0","0","1","0"
"2017","03","04","4","9","0","74","14","216","SW","1008.34","0.0","0","0","0"
"2017","03","05","8","13","3","88","19","228","SW","1018.83","0.0","0","1","0"
"2017","03","06","13","18","8","67","20","257","WSW","1024.38","0.0","0","0","0"
"2017","03","07","14","19","8","49","16","284","WNW","1026.24","0.0","0","0","0"
"2017","03","08","12","22","2","50","2","229","SW","1027.87","0.0","0","0","0"
"2017","03","09","14","25","4","39","1","201","SSW","1027.34","0.0","0","0","0"
"2017","03","10","17","26","8","35","3","222","SW","1023.11","0.0","0","0","0"
"2017","03","11","16","24","8","44","6","225","SW","1018.90","0.0","0","0","0"
"2017","03","12","12","18","7","49","10","316","NW","1018.30","0.0","0","0","0"
"2017","03","13","10","15","6","43","21","21","NNE","1019.97","0.0","0","0","0"
"2017","03","14","14","19","10","47","13","58","ENE","1025.64","0.0","0","0","0"
"2017","03","15","14","20","7","38","9","79","East","1024.00","0.0","0","0","0"
"2017","03","16","12","19","6","38","10","96","East","1021.67","0.0","0","0","0"
"2017","03","17","12","20","4","30","5","73","ENE","1021.47","0.0","0","0","0"
"2017","03","18","13","21","5","31","3","149","SSE","1021.83","0.0","0","0","0"
"2017","03","19","14","23","5","34","3","219","SW","1017.73","0.0","0","0","0"
"2017","03","20","16","24","8","35","5","235","SW","1014.33","0.0","0","0","0"
"2017","03","21","10","16","5","57","12","263","West","1015.08","0.0","0","0","0"
"2017","03","22","8","12","5","63","17","230","SW","1013.07","6.0","0","1","0"
"2017","03","23","2","5","-2","89","7","220","SW","1010.21","5.0","0","1","1"
"2017","03","24","4","9","0","77","6","93","East","1013.53","0.7","0","1","1"
"2017","03","25","4","9","-1","82","7","187","South","1014.06","0.0","1","1","0"
"2017","03","26","10","15","5","66","11","130","SE","1013.44","0.0","0","0","0"
"2017","03","27","10","13","6","79","17","209","SSW","1019.12","0.1","0","1","0"
"2017","03","28","12","17","6","65","3","241","WSW","1026.86","0.0","1","0","0"
"2017","03","29","12","20","5","52","2","183","South","1026.88","0.0","0","0","0"
"2017","03","30","14","21","7","52","4","187","South","1022.89","0.0","0","0","0"
"2017","03","31","14","19","9","53","16","223","SW","1020.27","0.0","0","0","0"
"2017","04","01","13","17","9","39","20","278","West","1020.20","0.0","0","0","0"
"2017","04","02","12","18","5","41","2","59","ENE","1021.06","0.0","0","0","0"
"2017","04","03","12","19","5","35","4","66","ENE","1023.15","0.0","0","0","0"
"2017","04","04","14","22","5","28","4","51","NE","1022.44","0.0","0","0","0"
"2017","04","05","13","19","7","38","10","48","NE","1021.14","0.0","0","0","0"
"2017","04","06","14","22","6","35","7","32","NNE","1019.68","0.0","0","0","0"
"2017","04","07","16","23","8","32","5","137","SE","1018.91","0.0","0","0","0"
"2017","04","08","16","23","8","34","3","124","SE","1020.53","0.0","0","0","0"
"2017","04","09","16","24","8","30","6","105","ESE","1022.29","0.0","0","0","0"
"2017","04","10","16","25","8","36","2","199","SSW","1023.71","0.0","0","0","0"
"2017","04","11","18","27","10","26","4","279","West","1021.69","0.0","0","0","0"
"2017","04","12","19","28","10","27","5","234","SW","1019.26","0.0","0","0","0"
"2017","04","13","20","27","12","27","7","240","WSW","1018.26","0.0","0","0","0"
"2017","04","14","18","25","12","34","8","221","SW","1018.03","0.0","0","0","0"
"2017","04","15","20","26","13","33","7","258","WSW","1018.70","0.0","0","0","0"
"2017","04","16","18","25","10","30","5","23","NNE","1020.94","0.0","0","0","0"
"2017","04","17","19","27","11","29","5","227","SW","1016.97","0.0","0","0","0"
"2017","04","18","21","28","14","23","6","31","NNE","1015.15","0.0","0","0","0"
"2017","04","19","18","23","12","46","12","83","East","1016.57","1.0","0","1","0"
"2017","04","20","13","18","8","53","13","96","East","1021.00","0.0","0","1","0"
"2017","04","21","14","22","5","27","9","98","East","1024.33","0.0","0","0","0"
"2017","04","22","14","21","7","23","4","81","East","1022.24","0.0","0","0","0"
"2017","04","23","17","25","9","23","2","61","ENE","1017.06","0.0","0","0","0"
"2017","04","24","20","27","12","35","4","85","East","1014.29","0.0","0","1","0"
"2017","04","25","18","23","13","53","13","214","SW","1008.73","0.0","0","1","0"
"2017","04","26","14","19","9","43","11","267","West","1007.50","0.0","0","0","0"
"2017","04","27","9","15","3","34","13","44","NE","1012.97","0.0","0","0","0"
"2017","04","28","10","18","3","40","13","73","ENE","1014.59","0.0","0","0","0"
"2017","04","29","10","12","7","95","5","72","ENE","1011.92","2.0","0","1","0"
"2017","04","30","12","15","8","75","21","231","SW","1011.27","0.1","0","1","0"
"2017","05","01","12","19","4","39","6","263","West","1020.32","0.0","0","0","0"
"2017","05","02","16","24","8","35","4","208","SSW","1018.44","0.0","0","0","0"
"2017","05","03","18","26","11","33","3","157","SSE","1014.71","0.0","0","0","0"
"2017","05","04","20","27","13","35","4","75","ENE","1010.47","0.0","0","0","0"
"2017","05","05","17","23","10","60","16","211","SSW","1009.84","0.0","0","1","0"
"2017","05","06","14","21","8","52","9","238","WSW","1018.73","0.0","0","0","0"
"2017","05","07","18","26","10","33","4","48","NE","1020.33","0.0","0","0","0"
"2017","05","08","20","28","13","29","3","225","SW","1017.09","0.0","0","0","0"
"2017","05","09","20","30","10","33","8","250","WSW","1008.22","0.0","0","0","0"
"2017","05","10","18","23","14","50","16","191","South","1003.53","0.0","0","0","0"
"2017","05","11","14","18","10","73","19","227","SW","1002.70","2.0","0","1","0"
"2017","05","12","13","17","9","78","16","213","SSW","1008.83","3.0","0","1","0"
"2017","05","13","14","20","9","63","12","223","SW","1017.69","0.0","1","0","0"
"2017","05","14","16","23","9","45","5","235","SW","1025.26","0.0","0","0","0"
"2017","05","15","19","27","11","37","3","177","South","1027.41","0.0","0","0","0"
"2017","05","16","22","29","15","31","2","93","East","1024.91","0.0","0","0","0"
"2017","05","17","22","28","17","35","8","58","ENE","1018.94","0.0","0","0","0"
"2017","05","18","17","20","14","55","12","300","WNW","1014.83","0.0","0","1","0"
"2017","05","19","16","23","8","31","8","289","WNW","1020.03","0.0","0","0","0"
"2017","05","20","18","27","9","26","3","88","East","1022.35","0.0","0","0","0"
"2017","05","21","20","26","14","34","7","58","ENE","1018.56","0.0","0","0","0"
"2017","05","22","21","29","13","32","2","202","SSW","1016.91","0.0","0","0","0"
"2017","05","23","26","32","19","25","6","70","ENE","1018.76","0.0","0","0","0"
"2017","05","24","24","31","17","25","4","48","NE","1019.09","0.0","0","0","0"
"2017","05","25","26","34","19","24","4","271","West","1015.22","0.0","0","0","0"
"2017","05","26","26","33","18","29","7","235","SW","1013.18","0.0","0","0","0"
"2017","05","27","26","33","19","29","8","118","ESE","1015.38","0.0","0","0","0"
"2017","05","28","23","28","18","36","9","131","SE","1016.88","0.0","0","1","0"
"2017","05","29","22","26","17","42","13","224","SW","1015.56","0.0","0","0","0"
"2017","05","30","21","27","15","39","4","5","North","1015.94","0.0","0","0","0"
"2017","05","31","22","28","17","38","7","43","NE","1018.35","0.0","0","0","0"
"2017","06","01","24","32","17","34","5","354","North","1018.62","0.0","0","0","0"
"2017","06","02","26","33","18","33","8","98","East","1016.41","0.0","0","1","0"
"2017","06","03","23","29","17","45","7","287","WNW","1015.79","0.0","0","1","0"
"2017","06","04","21","26","16","43","11","329","NNW","1014.88","0.0","0","0","0"
"2017","06","05","18","27","10","36","5","236","SW","1017.18","0.0","0","0","0"
"2017","06","06","22","28","15","31","8","291","WNW","1016.15","0.0","0","0","0"
"2017","06","07","24","32","15","26","4","59","ENE","1019.41","0.0","0","0","0"
"2017","06","08","26","33","19","32","8","169","South","1015.46","0.0","0","0","0"
"2017","06","09","26","33","19","27","7","213","SSW","1015.68","0.0","0","0","0"
"2017","06","10","28","36","19","23","4","143","SE","1017.71","0.0","0","0","0"
"2017","06","11","30","37","22","23","5","115","ESE","1017.26","0.0","0","0","0"
"2017","06","12","30","37","24","18","8","114","ESE","1016.24","0.0","0","0","0"
"2017","06","13","29","36","22","22","6","121","ESE","1013.86","0.0","0","0","0"
"2017","06","14","30","37","23","21","9","200","SSW","1015.15","0.0","0","0","0"
"2017","06","15","32","39","24","20","6","239","WSW","1017.44","0.0","0","0","0"
"2017","06","16","30","38","22","28","4","85","East","1020.66","0.0","0","0","0"
"2017","06","17","32","39","24","20","5","3","North","1017.38","0.0","0","0","0"
"2017","06","18","32","39","24","19","5","144","SE","1014.71","0.0","0","0","0"
"2017","06","19","30","36","23","30","6","92","East","1018.61","0.0","0","0","0"
"2017","06","20","27","34","20","38","5","313","NW","1020.00","0.0","0","1","0"
"2017","06","21","28","36","20","28","4","304","NW","1017.47","0.0","0","0","0"
"2017","06","22","30","37","24","25","8","210","SSW","1018.85","0.0","0","0","0"
"2017","06","23","29","36","22","18","14","233","SW","1021.64","0.0","0","0","0"
"2017","06","24","28","35","20","19","14","229","SW","1019.53","0.0","0","0","0"
"2017","06","25","26","34","19","37","8","249","WSW","1015.81","0.5","0","1","0"
"2017","06","26","24","30","17","42","9","218","SW","1012.82","0.0","0","0","0"
"2017","06","27","24","30","17","37","18","249","WSW","1011.17","0.0","0","0","0"
"2017","06","28","20","26","15","48","23","235","SW","1010.79","0.0","0","0","0"
"2017","06","29","18","23","12","32","18","292","WNW","1013.30","0.0","0","0","0"
"2017","06","30","17","23","11","36","14","301","WNW","1018.50","0.0","0","0","0"
"2017","07","01","18","25","12","31","7","17","NNE","1023.60","0.0","0","0","0"
"2017","07","02","22","31","12","26","7","53","NE","1023.88","0.0","0","0","0"
"2017","07","03","26","34","18","24","5","92","East","1021.79","0.0","0","0","0"
"2017","07","04","28","34","21","22","9","110","ESE","1017.29","0.0","0","0","0"
"2017","07","05","28","35","21","29","10","157","SSE","1014.94","0.0","0","0","0"
"2017","07","06","19","22","16","80","9","40","NE","1018.56","36.0","0","1","0"
"2017","07","07","20","25","15","80","7","5","North","1016.85","11.0","0","1","0"
"2017","07","08","20","26","15","64","6","255","WSW","1016.62","2.0","0","1","0"
"2017","07","09","24","31","16","42","5","202","SSW","1015.82","0.0","0","0","0"
"2017","07","10","24","32","17","30","8","225","SW","1014.24","0.0","0","0","0"
"2017","07","11","26","34","17","25","7","220","SW","1016.75","0.0","0","0","0"
"2017","07","12","28","37","20","22","7","229","SW","1019.50","0.0","0","0","0"
"2017","07","13","31","40","22","22","8","247","WSW","1018.64","0.0","0","0","0"
"2017","07","14","32","40","24","21","10","248","WSW","1016.97","0.0","0","0","0"
"2017","07","15","30","37","22","27","6","107","ESE","1017.76","0.0","0","0","0"
"2017","07","16","30","37","24","27","5","154","SSE","1018.71","0.0","0","0","0"
"2017","07","17","30","36","23","22","9","153","SSE","1017.03","0.0","0","0","0"
"2017","07","18","30","36","23","23","9","166","SSE","1013.85","0.0","0","0","0"
"2017","07","19","28","32","23","25","15","213","SSW","1014.08","0.0","0","0","0"
"2017","07","20","24","31","17","28","7","237","WSW","1013.59","0.0","0","0","0"
"2017","07","21","25","31","19","25","12","222","SW","1012.09","0.0","0","0","0"
"2017","07","22","25","32","18","21","7","223","SW","1015.32","0.0","0","0","0"
"2017","07","23","26","34","19","21","7","270","West","1018.53","0.0","0","0","0"
"2017","07","24","26","33","19","29","7","350","North","1019.18","0.0","0","0","0"
"2017","07","25","24","32","17","30","8","6","North","1017.53","0.0","0","0","0"
"2017","07","26","26","34","18","24","4","248","WSW","1016.79","0.0","0","0","0"
"2017","07","27","29","37","21","21","6","225","SW","1015.49","0.0","0","0","0"
"2017","07","28","30","37","22","17","8","231","SW","1016.59","0.0","0","0","0"
"2017","07","29","29","37","21","19","7","218","SW","1016.79","0.0","0","0","0"
"2017","07","30","29","36","22","21","10","221","SW","1013.76","0.0","0","0","0"
"2017","07","31","26","33","20","18","10","227","SW","1010.97","0.0","0","0","0"
"2017","08","01","26","32","20","23","7","227","SW","1015.31","0.0","0","0","0"
"2017","08","02","26","34","19","24","5","209","SSW","1018.46","0.0","0","0","0"
"2017","08","03","28","36","20","23","5","233","SW","1018.89","0.0","0","0","0"
"2017","08","04","30","38","23","25","3","256","WSW","1017.62","0.0","0","0","0"
"2017","08","05","32","39","25","22","7","238","WSW","1015.35","0.0","0","0","0"
"2017","08","06","28","36","21","29","10","212","SSW","1015.71","0.0","0","0","0"
"2017","08","07","28","36","20","23","15","212","SSW","1014.08","0.0","0","0","0"
"2017","08","08","24","30","17","26","9","250","WSW","1015.94","0.0","0","0","0"
"2017","08","09","22","28","16","32","10","329","NNW","1016.32","0.0","0","0","0"
"2017","08","10","20","27","12","29","8","39","NE","1023.58","0.0","0","0","0"
"2017","08","11","22","30","13","25","5","31","NNE","1022.45","0.0","0","0","0"
"2017","08","12","24","32","15","21","4","28","NNE","1021.44","0.0","0","0","0"
"2017","08","13","26","34","19","23","3","127","SE","1017.88","0.0","0","0","0"
"2017","08","14","28","35","21","29","9","115","ESE","1016.65","0.0","0","0","0"
"2017","08","15","28","34","22","28","10","198","SSW","1018.29","0.0","0","0","0"
"2017","08","16","28","35","20","19","4","228","SW","1019.79","0.0","0","0","0"
"2017","08","17","29","36","22","28","5","106","ESE","1019.49","0.0","0","0","0"
"2017","08","18","30","37","22","27","6","263","West","1017.36","0.0","0","0","0"
"2017","08","19","28","36","21","30","7","20","NNE","1018.44","0.0","0","0","0"
"2017","08","20","29","37","21","29","4","50","NE","1020.59","0.0","0","0","0"
"2017","08","21","29","37","21","33","8","97","East","1017.48","0.0","0","0","0"
"2017","08","22","29","36","22","34","7","163","SSE","1017.82","0.0","0","0","0"
"2017","08","23","29","36","22","23","7","220","SW","1016.38","0.0","0","0","0"
"2017","08","24","28","35","21","23","8","213","SSW","1016.62","0.0","0","0","0"
"2017","08","25","28","35","20","19","7","214","SW","1016.47","0.0","0","0","0"
"2017","08","26","26","31","20","24","3","225","SW","1016.85","0.0","0","0","0"
"2017","08","27","24","28","19","58","11","84","East","1016.63","0.7","0","1","0"
"2017","08","28","19","21","17","82","5","33","NNE","1016.61","10.0","0","1","0"
"2017","08","29","20","25","16","64","3","190","South","1015.00","0.0","0","1","0"
"2017","08","30","22","27","16","49","7","201","SSW","1016.41","0.0","0","0","0"
